SMILES,PAMPA,cluster,LogP,Num_Atoms,MolWt,MaxAbsPartialCharge,MinAbsPartialCharge,MaxPartialCharge,MinPartialCharge,NumRotatableBonds,NumAliphaticRings,NumAromaticRings,TPSA,Nchiral,NumHDonors,NumHAcceptors,t-SNE1,t-SNE2
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)C[C@H](C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccc(C(F)(F)F)cc2)NC(=O)[C@H](C)N(C)C(=O)CNC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C1=O,-4.68,6,1.5815000000000072,83,1179.6879020439999,0.4159098369648731,0.0016721153762016747,0.4159098369648731,-0.39071675464081984,10,1,1,296.38,11,7,12,-18.756495,41.351746
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,-4.74,6,2.278200000000008,78,1094.7103538279998,0.39071675596642996,0.0018877123389264795,0.24754856208591533,-0.39071675596642996,12,2,1,249.70000000000002,10,4,11,-22.679045,48.1276
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC(=O)CN(C)C(=O)[C@H](C)NC1=O,-4.8,6,0.8970999999999958,87,1222.7689313239998,0.39071689669773724,0.0016716969604871233,0.24542911788376598,-0.39071689669773724,13,2,1,334.2699999999999,12,9,13,-26.434834,52.710003
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)N(C)C(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)N(C)C(=O)C[C@@H](C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C1=O,-4.51,6,1.474999999999986,109,1508.8431588839994,0.3907167546544897,0.0016715262406215123,0.24775285144550313,-0.3907167546544897,18,2,4,357.30999999999995,13,7,15,-8.075695,57.799038
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)CCCN(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C1=O,-4.39,6,3.053600000000004,89,1241.7787677359997,0.3907168966922282,0.0016716962613303574,0.24563213740279718,-0.3907168966922282,13,2,2,287.59,11,6,12,-23.363579,50.063034
CC[C@H](C)[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C)N(C)C(=O)C[C@@H](C(=O)N[C@H](C(=O)N2CCCCC2)[C@@H](C)CC)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC1=O,-6.24,6,3.1221999999999874,119,1668.0629880519994,0.3936790709718154,0.0016796314242216769,0.24776280654778066,-0.3936790709718154,21,2,2,397.84999999999997,17,8,17,-9.781612,55.138474
CCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCC(=O)O)C(=O)[C@@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,-8.72,6,1.8078999999999925,87,1232.810796136,0.4811814930098165,0.009806177821135452,0.30464275671185753,-0.4811814930098165,19,1,0,338.96,9,6,13,-11.3150625,37.58813
CC[C@H](C)[C@@H]1NC(=O)CCCNC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CCC(=O)OC)NC(=O)[C@H](CC(C)C)N(C)C1=O,-5.48,6,1.6115000000000057,42,595.394499036,0.4689943004198337,0.010076862282577068,0.30509795715342264,-0.4689943004198337,9,1,0,154.22000000000003,5,3,7,-59.63701,37.27662
CCCCCC[C@@H]1NC(=O)[C@H](CO)N(C)C(=O)C[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,-4.28,6,3.686600000000003,85,1203.8570180559998,0.39367149573143584,0.009806177826972745,0.24533764814299977,-0.39367149573143584,18,1,0,287.59000000000003,10,6,12,-13.154264,35.883907
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)CN(C)C(=O)[C@H](Cc2ccc(C(F)(F)F)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)CCN(C)C(=O)C[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,-4.39,6,3.3416000000000095,88,1249.7661523639997,0.4159098369648731,0.0016799123204871876,0.4159098369648731,-0.39071689669462445,13,1,1,287.59,11,6,12,-18.592058,41.290874
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](COC(C)(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]([C@@H](C)O)NC1=O,-4.51,6,2.24660000000001,74,1039.6681546680002,0.3907167546461233,0.0018797658047819059,0.24776279617363614,-0.3907167546461233,12,2,1,247.41,9,5,11,-28.580997,44.184753
CC(C)C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)C[C@@H](C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N2CCCCC2)NC1=O,-4.34,6,2.4981999999999926,110,1528.9057591399994,0.3907168967006093,0.001679430808828696,0.24562044900045427,-0.3907168967006093,20,3,3,366.09999999999997,12,8,15,-15.103768,63.387383
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C1=O,-4.25,6,2.462499999999995,94,1312.815881516,0.3907168980067819,0.001679475948743042,0.24564159440674643,-0.3907168980067819,13,2,2,299.11,11,5,13,-20.047642,52.66008
CC[C@H](C)[C@@H]1NC(=O)CCCNC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)N(C)C1=O,-7.0,6,0.650600000000007,38,539.3682842879999,0.3936789294987878,0.010077051853513444,0.24747033813605043,-0.3936789294987878,7,1,0,148.15,5,4,6,-60.24362,36.67459
CCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,-6.74,6,3.742000000000006,82,1159.830803308,0.3428080675235233,0.009806177821135452,0.24555254635226711,-0.3428080675235233,14,1,0,258.57,10,4,11,-13.605943,37.85782
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C(C)C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2cscn2)NC(=O)[C@H](Cc2ccccc2)N(C)C1=O,-4.59,6,3.1880999999999986,99,1395.7988515479997,0.3907168966891217,0.0018797574342392157,0.24547888477527074,-0.3907168966891217,15,2,3,320.7899999999999,12,6,15,-20.868847,58.01284
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)CN(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)CN(C)C1=O,-6.7,6,0.7162000000000048,68,958.621538824,0.34250601766172084,0.009806181179728233,0.2450711654930695,-0.34250601766172084,8,3,0,238.26,8,4,10,-22.944376,28.255276
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,-4.62,6,3.241100000000002,96,1340.8471816439996,0.39071675464952194,0.0018797543092893398,0.24775273238143714,-0.39071675464952194,14,2,2,299.11,12,5,13,-18.359516,55.719894
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C1=O,-4.6,6,1.4932000000000063,70,986.652838952,0.34250586304283315,0.010063916084094415,0.2453397449238804,-0.34250586304283315,8,3,0,238.26,10,4,10,-20.850542,28.641127
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C(C)C)NC(=O)C[C@@H](C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C1=O,-4.57,6,3.144900000000007,96,1340.8471816439996,0.3907167546495136,0.0018797561346996909,0.24775285268186856,-0.3907167546495136,18,2,2,307.9,13,6,13,-14.086702,55.678543
CC(C)C[C@@H]1NC(=O)CCN(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC(=O)CN(C)C(=O)[C@H](CC(C)C)NC1=O,-5.11,6,1.288799999999994,88,1236.7845813879999,0.3907168967101979,0.001671680283160234,0.2454091445401978,-0.3907168967101979,14,2,1,334.2699999999999,10,9,13,-27.050802,52.218796
CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,-4.8,6,0.6293000000000109,58,820.542225884,0.3907168980067819,0.009806145957308972,0.24543201339640008,-0.3907168980067819,9,2,0,217.87,7,5,9,-28.257141,41.38923
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C1=O,-4.7,6,2.273500000000009,81,1126.6790537,0.3907167546442249,0.0018797569262126806,0.24775273371300294,-0.3907167546442249,11,3,2,258.49,11,5,11,-18.486414,26.527384
CCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,-6.54,6,3.742000000000006,82,1159.830803308,0.3428080675235233,0.009806177821135452,0.24555254635226711,-0.3428080675235233,14,1,0,258.57,10,4,11,-13.605943,37.85782
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)CCCN(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CNC(=O)[C@H](Cc2ccccc2)N(C)C1=O,-4.52,6,2.5508999999999933,101,1409.8686453599996,0.39071675296306635,0.0018796023148829524,0.2480212976498303,-0.39071675296306635,14,3,2,337.0,12,7,14,-21.828907,55.40493
CC[C@@H](C)[C@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.55,6,3.1465000000000067,82,1153.7838531159998,0.3427918658168003,0.01006419596306551,0.24560695688940629,-0.3427918658168003,11,4,0,258.57000000000005,12,4,11,-20.962957,26.493406
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)CCN(C)C(=O)C[C@@H](C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,-5.28,6,4.312400000000007,108,1501.9312456159996,0.3907167639803218,0.0018797561347077521,0.2477727650999925,-0.3907167639803218,20,2,3,319.42,13,5,14,-12.923954,59.969505
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CCN(C)C(=O)C[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N(C)[C@@H](Cc2cccc(Cl)c2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)N2CCCCC2)[C@@H](C)CC)C(C)C)NC1=O,-7.0,6,5.544600000000001,118,1660.9763372359996,0.3907167546430184,0.0018783317075499381,0.24776279695620587,-0.3907167546430184,27,3,3,357.30999999999995,15,7,15,-8.062378,64.77328
CC[C@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C1=O,-5.62,6,2.9060000000000006,91,1261.7474676079999,0.3907168966980473,0.0016716818776014173,0.24542799339411392,-0.3907168966980473,16,2,3,322.74999999999994,12,10,12,-30.66571,52.778473
C/C=C/C[C@@H](C)[C@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC(=O)[C@H]1NC,-5.22,6,3.5809000000000015,85,1201.8413679919997,0.4583048962361179,0.001342515651681458,0.3289646137720019,-0.4583048962361179,15,1,0,276.59,12,5,13,-13.940843,40.052784
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CN(C)C(=O)C[C@@H](C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N2CCCCC2)NC1=O,-4.43,6,3.0368999999999904,111,1544.9370592679995,0.3907167546442166,0.0018795675296728249,0.24775285400244454,-0.3907167546442166,19,2,3,348.5199999999999,14,6,15,-11.24498,59.96597
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC1=O,-4.8,6,3.2482000000000095,92,1275.763117672,0.390716896703716,0.0016716826782848296,0.24542810795162728,-0.390716896703716,16,2,3,313.9599999999999,12,9,12,-30.057964,52.12316
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N2CCCCC2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,-5.55,6,4.1217000000000015,101,1402.8628317079997,0.3907168966944183,0.0016796331278088748,0.24562046543706317,-0.3907168966944183,20,2,3,307.9,12,6,13,-15.390974,61.660526
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C1=O,-5.8,6,0.8541000000000039,72,1016.663403636,0.3907092900253018,0.010063916084094415,0.2456206779854305,-0.3907092900253018,9,3,0,258.49,11,5,11,-20.53292,28.843536
CC[C@H](C)[C@@H]1NC(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N2CCCCC2)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CN(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C1=O,-4.82,6,3.036899999999994,111,1544.9370592679998,0.3907167559664299,0.001679631424221702,0.2475485620918098,-0.3907167559664299,19,2,3,348.5199999999999,14,6,15,-11.099378,60.133236
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,-6.62,6,3.248200000000006,92,1275.763117672,0.390716896698413,0.0016716845937219088,0.24541931527208588,-0.390716896698413,16,2,3,313.9599999999999,12,9,12,-30.043827,52.202396
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CCN(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,-4.59,6,1.9208999999999972,99,1383.8529952959998,0.39071675596196453,0.0018783303202780037,0.24775269600761546,-0.39071675596196453,12,2,2,319.41999999999996,11,5,14,-16.315891,53.71414
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C)NC(=O)CN(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)N(C)C1=O,-4.34,6,1.9236999999999986,90,1264.815881516,0.3907168966946243,0.0016794900200023976,0.24555254372908372,-0.3907168966946243,13,2,1,307.8999999999999,11,6,13,-20.821085,50.85423
CC[C@H](C)[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)C[C@@H](C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N2CCCCC2)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)N(C)C1=O,-5.1,6,0.9409999999999956,96,1341.8060451039998,0.39071675465449807,0.0016794323990743881,0.24775273114949478,-0.39071675465449807,15,2,2,328.21,13,6,14,-13.076377,55.747135
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](C)NC(=O)[C@@H](CC(C)C)NC1=O,-4.49,6,3.3984000000000014,85,1203.8570180559998,0.39367148356717935,0.009806179334470455,0.2453775699494669,-0.39367148356717935,16,1,0,287.59,10,6,12,-14.543466,36.913662
CC(C)C[C@@H]1NC(=O)[C@H](Cc2cccnc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N2CCCCC2)NC1=O,-4.55,6,3.505899999999996,113,1561.9060934879992,0.34279186581875126,0.0016796298201634781,0.2456204502777988,-0.34279186581875126,19,3,4,358.75999999999993,13,7,15,-14.913187,64.133286
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C(C)C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)N(C)C1=O,-4.54,6,3.0311999999999877,98,1367.8580806759999,0.3696786186368275,0.0016796331320578085,0.24541727112638123,-0.3696786186368275,17,2,2,330.75999999999993,10,6,13,-21.483189,52.182804
CC[C@H](C)[C@@H]1NC(=O)CCCNC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC1=O,-5.31,6,2.704400000000004,40,565.42031986,0.3542969195430463,0.010076984032349004,0.2452970451838162,-0.3542969195430463,8,1,0,127.91999999999999,5,3,5,-59.999138,36.326313
CC[C@H](C)[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)N(C)C(=O)C[C@@H](C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N2CCCCC2)NC1=O,-4.7,6,2.0106999999999853,108,1502.8901090759996,0.39071675596196453,0.0016796298243354644,0.24775269599626237,-0.39071675596196453,19,2,3,348.52,14,6,15,-8.998176,59.327686
CC[C@H](C)[C@@H]1NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC1=O,-4.74,6,3.3459000000000083,90,1255.7944177999998,0.3907168966977289,0.0016796454955202086,0.2454292382113451,-0.3907168966977289,15,2,2,296.37999999999994,12,7,12,-24.116285,51.739384
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)N(C)C1=O,-6.5,6,-0.42410000000000103,76,1076.684533004,0.3907092900253018,0.010064038457639375,0.24562067798543058,-0.3907092900253018,11,3,0,298.95,13,7,13,-19.786415,29.56833
