SMILES,PAMPA,cluster,LogP,Num_Atoms,MolWt,MaxAbsPartialCharge,MinAbsPartialCharge,MaxPartialCharge,MinPartialCharge,NumRotatableBonds,NumAliphaticRings,NumAromaticRings,TPSA,Nchiral,NumHDonors,NumHAcceptors,t-SNE1,t-SNE2
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.92,4,2.149100000000008,55,765.4788973560001,0.3427920169533081,0.0016798273817139,0.245675543015445,-0.3427920169533081,8,3,1,177.32999999999998,7,4,7,48.71255,33.41757
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.33,4,2.149100000000008,55,765.4788973560001,0.3427920169533081,0.0016798273817139,0.245675543015445,-0.3427920169533081,8,3,1,177.32999999999998,7,4,7,49.45027,33.82142
CSCC[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C1=O,-6.53,4,0.7172000000000096,63,903.525195916,0.3428014510836914,0.0045604208005583,0.2455594839838675,-0.3428014510836914,7,4,0,217.95,9,4,10,59.7834,42.346317
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.89,4,2.744800000000006,52,716.426133512,0.3507303651793087,0.0016796288107185,0.2454070842620546,-0.3507303651793087,8,2,2,157.02,6,4,6,52.50571,15.254469
CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-4.97,4,3.771000000000004,55,758.473083704,0.3507200494923266,0.0016714904449619,0.2453397455218742,-0.3507200494923266,10,2,2,157.02,6,4,6,27.347189,-20.606283
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.09,4,2.4913000000000087,56,779.49454742,0.3427920169490555,0.0016798273817139,0.245675543015445,-0.3427920169490555,8,3,1,168.54,7,3,7,47.235287,53.483643
CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.59,4,2.5003000000000064,49,682.441783576,0.3425042707188708,0.0016796288149719,0.2454072045578835,-0.3425042707188708,8,2,1,148.23,6,3,6,20.85197,43.3777
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.35,4,2.491300000000008,56,779.49454742,0.3425139040251675,0.0016798283944581,0.2456756645195035,-0.3425139040251675,8,3,1,168.54,7,3,7,41.58751,57.10662
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.41,4,2.4913000000000087,56,779.4945474199999,0.3425139040251675,0.0016798283944581,0.2456756645195035,-0.3425139040251675,8,3,1,168.54,7,3,7,53.647003,46.179653
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.55,4,2.9892000000000083,59,813.4788973560001,0.3425042707155879,0.0016798273859746,0.2456756635075095,-0.3425042707155879,8,3,2,159.75,6,2,7,67.31749,7.021901
CC[C@@H]1NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC2CCCCC2)NC1=O,-6.01,4,3.4745000000000124,75,1053.683804732,0.4583750977391934,0.0100639160956659,0.3287088359497187,-0.4583750977391934,13,5,0,253.04,10,5,11,74.2126,34.45315
CC(C)C[C@H]1NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.77,4,2.149100000000009,55,765.4788973560001,0.3428000507906044,0.0016798283901974,0.2456755440274391,-0.3428000507906044,8,3,1,177.33,7,4,7,48.883232,33.38457
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,-6.18,4,4.498600000000005,57,794.53059858,0.5079666451555881,0.0018843202960062,0.245339746538361,-0.5079666451555881,10,3,1,159.67,6,3,7,33.216423,-16.301264
CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.31,4,2.4913000000000087,56,779.4945474199999,0.3427920169533081,0.0016798283901974,0.2456755440274461,-0.3427920169533081,8,3,1,168.54,7,3,7,48.995422,45.529808
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.17,4,4.104200000000009,63,869.5414976120001,0.3507238951060129,0.0016798283901875,0.2456755427603624,-0.3507238951060129,10,3,2,168.54,7,3,7,35.719337,-28.820667
CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.94,4,2.491300000000008,56,779.49454742,0.3425139040251675,0.0016798283944581,0.2456756645195035,-0.3425139040251675,8,3,1,168.54,7,3,7,45.88746,56.043568
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.18,4,2.5003000000000064,49,682.441783576,0.3425139040228667,0.0016796298191985,0.245407085274053,-0.3425139040228667,8,2,1,148.23000000000002,6,3,6,26.407946,36.20605
CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-4.0,4,2.149100000000009,55,765.4788973560001,0.3428000507906044,0.0016798283901974,0.2456755440274391,-0.3428000507906044,8,3,1,177.33,7,4,7,48.840313,33.376316
CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.46,4,1.8069000000000088,54,751.463247292,0.3428000507906044,0.0016798273817139,0.245675543015438,-0.3428000507906044,8,3,1,186.12,7,5,7,30.319668,8.843961
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.13,4,2.833500000000009,57,793.510197484,0.3425058614353887,0.0016798283944581,0.2456756645195035,-0.3425058614353887,8,3,1,159.75,7,2,7,45.578957,58.484573
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,-6.14,4,2.149100000000008,55,765.4788973559998,0.3427920169533081,0.0016798273817139,0.245675543015445,-0.3427920169533081,8,3,1,177.32999999999998,7,4,7,46.06098,28.747847
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.17,4,2.5003000000000064,49,682.441783576,0.3427880378205832,0.0016716812945856,0.245339746532474,-0.3427880378205832,8,2,1,148.23000000000002,6,3,6,21.905443,36.026062
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-4.68,4,2.5003000000000064,49,682.441783576,0.3425058614330878,0.0016796288107185,0.2455554422014658,-0.3425058614330878,8,2,1,148.23,6,3,6,20.871649,42.121803
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-6.52,4,2.158100000000005,48,668.426133512,0.3427960716567972,0.0016716802819428,0.2455554422014658,-0.3427960716567972,8,2,1,157.02,6,4,6,19.379036,28.089626
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.32,4,2.833500000000009,57,793.510197484,0.3425058614353887,0.0016798283944581,0.2456756645195035,-0.3425058614353887,8,3,1,159.75,7,2,7,51.411297,51.31884
CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.78,4,2.149100000000008,55,765.4788973560001,0.3425139040251675,0.0016798273859746,0.2456756635075025,-0.3425139040251675,8,3,1,177.33,7,4,7,41.966537,34.381935
CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.75,4,3.762000000000009,62,855.525847548,0.350724028607205,0.001679827381704,0.2456755417483613,-0.350724028607205,10,3,2,177.32999999999998,7,4,7,35.861195,-23.21846
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.83,4,2.149100000000009,55,765.4788973560001,0.3428000507906044,0.0016798283901974,0.2456755440274391,-0.3428000507906044,8,3,1,177.33,7,4,7,47.77084,33.778004
CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.09,4,3.0964000000000063,51,718.499298452,0.3787278186808301,0.0100658864125777,0.2453465528304012,-0.3787278186808301,12,3,0,148.67,4,2,7,48.293633,-45.799267
CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.62,4,2.1491000000000087,55,765.4788973560001,0.3428000507863664,0.0016798273817139,0.245675543015438,-0.3428000507863664,8,3,1,177.32999999999998,7,4,7,42.37785,34.23724
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.8,4,2.149100000000008,55,765.4788973560001,0.3425139040251675,0.0016798273859746,0.2456756635075025,-0.3425139040251675,8,3,1,177.33,7,4,7,41.633163,34.889038
CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.71,4,2.4913000000000087,56,779.4945474199999,0.3427920169533081,0.0016798283901974,0.2456755440274461,-0.3427920169533081,8,3,1,168.54,7,3,7,50.560734,44.582108
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.14,4,2.5003000000000046,49,682.441783576,0.3425058614330878,0.0016796288107185,0.2455554422014658,-0.3425058614330878,8,2,1,148.23000000000002,6,3,6,26.870773,29.739433
CC[C@H](C)[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC1=O,-5.65,4,3.487200000000008,86,1199.768203052,0.3427891080317884,0.0016796314242216,0.2455961642006622,-0.3427891080317884,11,5,1,258.57,12,4,11,63.848667,39.105934
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C1=O,-5.08,4,1.816300000000005,47,654.410483448,0.3425056635083404,0.0018797569262126,0.245339744935254,-0.3425056635083404,6,2,1,139.44,6,2,6,16.508184,39.033535
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,-7.85,4,5.717300000000007,59,818.566984088,0.3424957003942048,0.0018797569262126,0.2453401222116191,-0.3424957003942048,10,4,1,139.44,6,2,6,33.5243,-16.421072
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.86,4,2.4913000000000087,56,779.49454742,0.3425058614353887,0.0016798273859746,0.2456756635075025,-0.3425058614353887,8,3,1,168.54,7,3,7,47.25572,37.761276
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-6.41,4,2.158100000000005,48,668.426133512,0.3425139040228667,0.0016796288107185,0.2454070842620546,-0.3425139040228667,8,2,1,157.02,6,4,6,22.781025,27.007524
CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,-7.68,4,1.147500000000008,46,648.4210481319999,0.3814283005900991,0.0100658864125779,0.2453355702413831,-0.3814283005900991,8,3,0,148.67000000000002,4,2,7,47.057304,-44.700687
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.02,4,2.500300000000004,49,682.441783576,0.3425139040228667,0.0016796298191985,0.245407085274053,-0.3425139040228667,8,2,1,148.23,6,3,6,22.852972,42.4969
CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O,-5.89,4,2.705700000000013,67,942.567771936,0.4967682187521186,0.0024411254227876,0.3290428843074546,-0.4967682187521186,13,2,1,239.08,11,5,13,63.897633,44.915714
CC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](CCC(=O)N2CCCC2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-7.53,4,0.3397000000000075,47,661.4162971,0.3428064846057715,0.0148722894920023,0.2453396250174801,-0.3428064846057715,8,3,0,186.12,6,5,7,27.415157,-1.3161415
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-4.0,4,2.8425000000000065,50,696.45743364,0.3424960782498592,0.0016796298234519,0.2454072055698819,-0.3424960782498592,8,2,1,139.44,6,2,6,26.038078,38.94532
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.81,4,2.1491000000000087,55,765.4788973560001,0.3425139040251675,0.0016798273859746,0.2456756635075025,-0.3425139040251675,8,3,1,177.32999999999998,7,4,7,41.16256,35.517944
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.76,4,2.989200000000009,59,813.4788973560001,0.3425056145978885,0.0016798283944581,0.2456756645195035,-0.3425056145978885,8,3,2,159.75,6,2,7,67.30013,8.804276
CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.55,4,2.833500000000009,57,793.510197484,0.3424960782498592,0.0016798283944581,0.2456756645195106,-0.3424960782498592,8,3,1,159.75,7,2,7,54.298134,56.8033
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-4.96,4,2.5003000000000064,49,682.441783576,0.3425139040228667,0.0016796298191985,0.245407085274053,-0.3425139040228667,8,2,1,148.23000000000002,6,3,6,23.998144,35.955868
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-4.87,4,2.5003000000000064,49,682.441783576,0.3427880378205832,0.0016716812945856,0.245339746532474,-0.3427880378205832,8,2,1,148.23000000000002,6,3,6,22.786331,36.07601
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.08,4,2.5003000000000064,49,682.441783576,0.3425042707188708,0.0016796288149719,0.2454072045578835,-0.3425042707188708,8,2,1,148.23,6,3,6,20.889128,42.054077
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.69,4,1.8069000000000088,54,751.463247292,0.3428000507906044,0.0016798273817139,0.245675543015438,-0.3428000507906044,8,3,1,186.12,7,5,7,29.650812,9.868707
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.68,4,3.762000000000008,62,855.525847548,0.3507240286072128,0.0016798283901875,0.2456755427603623,-0.3507240286072128,10,3,2,177.33,7,4,7,36.70154,-24.248035
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC1=O,-6.51,4,1.5215000000000032,48,670.4053980680001,0.5079666451556014,0.0016762462611927,0.245339625034809,-0.5079666451556014,8,2,1,186.04,6,6,7,22.575777,5.2321615
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.46,4,2.500300000000004,49,682.441783576,0.3425139040228667,0.0016796298191985,0.245407085274053,-0.3425139040228667,8,2,1,148.23,6,3,6,20.542217,41.678658
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-4.62,4,2.842500000000008,50,696.45743364,0.3425042707155997,0.0016796288149719,0.2455554432152382,-0.3425042707155997,8,2,1,139.44,6,2,6,25.450237,43.07451
CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.84,4,2.4913000000000087,56,779.49454742,0.3427920169490555,0.0016798273817139,0.245675543015445,-0.3427920169490555,8,3,1,168.54,7,3,7,43.83574,54.025524
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.37,4,2.9892000000000083,59,813.4788973560001,0.3425058614353887,0.0016796277936284,0.245675462435479,-0.3425058614353887,8,3,2,159.75,6,2,7,63.6253,8.070031
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-4.89,4,2.5003000000000064,49,682.441783576,0.3427880378205832,0.0016716812945856,0.245339746532474,-0.3427880378205832,8,2,1,148.23000000000002,6,3,6,26.059662,34.91547
CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.19,4,2.500300000000004,49,682.441783576,0.3425139040228667,0.0016796298191985,0.245407085274053,-0.3425139040228667,8,2,1,148.23,6,3,6,20.507576,41.734123
CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.59,4,1.806900000000008,54,751.463247292,0.3428000507906044,0.0016798273817139,0.245675543015438,-0.3428000507906044,8,3,1,186.12,7,5,7,29.545807,9.975552
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc2cc3ccccc3[nH]2)NC(=O)[C@@H]2CCCN2C1=O,-6.55,4,3.3234000000000057,53,735.468332672,0.3583126138833447,0.0003632844917798,0.2453396250348644,-0.3583126138833447,10,2,2,181.6,6,6,6,21.051933,0.017285075
CC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCC(=O)N2CCCC2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-7.46,4,1.365900000000007,50,703.4632472920001,0.3427019437399599,0.0148722889070048,0.2453396250174794,-0.3427019437399599,10,3,0,186.12,6,5,7,27.00381,-2.2716858
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,-5.62,4,3.762000000000008,62,855.525847548,0.3507238951060129,0.001679827381704,0.2456755417483613,-0.3507238951060129,10,3,2,177.32999999999998,7,4,7,39.08823,-24.087187
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.46,4,2.5477000000000034,51,712.45234826,0.5079666451556014,0.0016762462611927,0.2453396250348091,-0.5079666451556014,10,2,1,186.04,6,6,7,21.737112,1.8288378
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](CC(C)C)NC(=O)CN(CC(C)C)C(=O)[C@H]2CCCN2C1=O,-6.2,4,3.963500000000006,51,716.520033896,0.3427478936618273,0.010065886412589,0.2453545367922799,-0.3427478936618273,11,3,0,139.44,4,2,6,48.14363,-50.777462
CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.75,4,2.4913000000000096,56,779.49454742,0.3428000507863664,0.0016798283901974,0.2456755440274391,-0.3428000507863664,8,3,1,168.54000000000002,7,3,7,44.435745,38.947323
